"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Area_cm_2021","Area_cm_2022","log_2021","log_2022","log10_2021","log10_2022","Note_2021","Note_2022"
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1159","FL_D","Deep","offshore","Pver",0,377.52722,232.81517,5.93364267204983,5.45024487696449,2.57694827005691,2.36701127508715,NA,"pm"
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1160","FL_D","Deep","offshore","Lobo_sp",0,44.88706,43.85205,3.80414955722067,3.78082146801049,1.65212116103564,1.64198990061831,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1161","FL_D","Deep","offshore","Lobo_sp",0,230.9261,219.64259,5.44209774591867,5.39200163436446,2.3634730210306,2.3417165562178,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1162","FL_D","Deep","offshore","Lobo_sp",0,216.58185,241.30091,5.37796853604204,5.486044743863,2.33562205905237,2.38255895973404,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1163","FL_D","Deep","offshore","Pdam",0,245.3414,278.00745,5.502650709955,5.62764791189271,2.38977083917447,2.44405643422936,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1164","FL_D","Deep","offshore","Lobo_sp",0,230.9261,50.31741,5.44209774591867,3.91835114047929,2.3634730210306,1.70171827846947,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1165","FL_D","Deep","offshore","Pmas",0,241.11981,262.44701,5.48529394688849,5.57004919498719,2.38223289275098,2.41904162931259,NA,"pm"
"OCDA","OCDA_FL1D","OCDA_FL1D_P3","OCDA_FL1D_P3_1166","FL_D","Deep","offshore","Acor",0,539.68819,651.3827,6.29099154685784,6.47909733430708,2.73214291450036,2.81383622000363,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1167","FL_D","Deep","offshore","Gspp",0,278.82849,297.42409,5.63059686161389,5.69515903276305,2.44533714682068,2.47337614149045,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1168","FL_D","Deep","offshore","Spis",0,272.02934,244.76394,5.60590992812576,5.50029423586631,2.43461574783167,2.388747435481,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1169","FL_D","Deep","offshore","Lobo_sp",0,197.22842,215.02844,5.28436254943164,5.37077029844933,2.29496949559436,2.33249590418642,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1170","FL_D","Deep","offshore","Lobo_sp",0,48.63536,36.42937,3.8843508383707,3.59537531743147,1.68695213488067,1.56145166073164,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1171","FL_D","Deep","offshore","Pmas",0,139.15462,159.00619,4.93558568900177,5.06894313228006,2.14349762969413,2.20141403143061,"pm",NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1172","FL_D","Deep","offshore","Spis",0,174.02747,203.01025,5.15921316031703,5.31325647037792,2.24061780648832,2.30751796602188,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1173","FL_D","Deep","offshore","Pver",0,563.74451,607.60417,6.33460115241027,6.40952363376587,2.75108232554976,2.783620745773,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1174","FL_D","Deep","offshore","Lobo_sp",0,113.25837,132.99203,4.7296716689169,4.89028920161416,2.05407030702475,2.12382561517209,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1175","FL_D","Deep","offshore","Lobo_sp",0,145.29299,149.00627,4.97875232440209,5.00398838559701,2.16224466125081,2.17320454337274,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1176","FL_D","Deep","offshore","Spis",0,75.82064,69.58126,4.32837055109714,4.24249527821175,1.87978744597403,1.84249228882796,NA,"pm"
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1177","FL_D","Deep","offshore","Lobo_sp",0,549.23436,555.55538,6.30852523566585,6.31996829807997,2.73975769879709,2.74472735765962,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1178","FL_D","Deep","offshore","Pmas",0,76.03275,84.38997,4.33116416851915,4.43544855567746,1.88100069860495,1.92629083249647,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1179","FL_D","Deep","offshore","Spis",0,72.97396,101.43515,4.29010266518265,4.61941967803171,1.86316791428726,2.00618847576447,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1180","FL_D","Deep","offshore","Lobo_sp",0,1378.72874,1351.15159,7.22891715068455,7.2087125374391,3.13947882867808,3.13070407663659,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1181","FL_D","Deep","offshore","Lobo_sp",0,469.25925,505.67692,6.15115538757921,6.22589796733708,2.67141284215511,2.70387313210716,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1182","FL_D","Deep","offshore","Plat",0,41.26437,59.22847,3.71999941575253,4.08140233845093,1.61557521894464,1.77253051401627,NA,NA
"OCDA","OCDA_FL1D","OCDA_FL1D_P4","OCDA_FL1D_P4_1183","FL_D","Deep","offshore","Spis",0,313.51608,107.68402,5.74785065062362,4.6792011980376,2.49625982036985,2.03215126002282,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1184","FL_S","Shallow","offshore","Pmas",0,49.85248,52.11761,3.90906824441814,3.95350289548766,1.69768676793403,1.71698449169882,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1185","FL_S","Shallow","offshore","Menc",0,269.95086,316.75487,5.59823994243436,5.7581281939844,2.43128471536962,2.50072330073896,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1186","FL_S","Shallow","offshore","Spis",0,166.48961,166.21963,5.11493290507098,5.11330998615681,2.2213871359777,2.2206823112487,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1187","FL_S","Shallow","offshore","Spis",0,97.36372,97.36372,4.57845365665928,4.57845365665928,1.98839715873689,1.98839715873689,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1188","FL_S","Shallow","offshore","Pmas",0,56.59064,56.59169,4.03584360050911,4.03586215464207,1.75274460552566,1.75275266348322,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1189","FL_S","Shallow","offshore","Pmas",0,68.00345,81.61655,4.21955843918323,4.4020320600326,1.83253094620558,1.91177823283336,"pm","pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1190","FL_S","Shallow","offshore","Menc",0,885.51239,946.11913,6.78616644921986,6.85236849135589,2.94719464217317,2.97594582376357,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1191","FL_S","Shallow","offshore","Pmas",0,211.82376,222.16617,5.35575460817857,5.40342561538927,2.32597467275987,2.34667792813824,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1192","FL_S","Shallow","offshore","Pmas",0,374.82915,381.12542,5.9264703221532,5.94312850730847,2.57383335807452,2.58106791596598,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1193","FL_S","Shallow","offshore","Spis",0,143.46256,145.87593,4.96607409523446,4.98275646590773,2.15673857628301,2.16398363781148,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1194","FL_S","Shallow","offshore","Pver",0,383.969,522.00994,5.95056182016229,6.25768662984693,2.58429616272065,2.71767877282228,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1195","FL_S","Shallow","offshore","Pmas",0,101.94261,129.79672,4.62441000788019,4.8659695343051,2.00835574848054,2.11326371785804,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1196","FL_S","Shallow","offshore","Pmas",0,70.26093,77.07435,4.25221588330004,4.34477054039251,1.84671389397857,1.88690987082828,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1197","FL_S","Shallow","offshore","Lobo_sp",0,86.1596,97.16788,4.45620139031182,4.57644020417998,1.93530367406202,1.98752272743556,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1198","FL_S","Shallow","offshore","Pver",0,116.14482,156.63823,4.75483786071869,5.05393887892265,2.06499984525479,2.19489776699241,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1199","FL_S","Shallow","offshore","Pmas",0,50.09737,63.1148,3.91396851170293,4.14495529038098,1.69981492697566,1.80013121034815,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1200","FL_S","Shallow","offshore","Acor",0,48.05717,143.34931,3.87239134384713,4.965284378924,1.68175819240272,2.15639560684711,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1201","FL_S","Shallow","offshore","Adgt",0,44.61978,53.62063,3.7981772584678,3.98193388208605,1.64952742464299,1.72933191229356,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1202","FL_S","Shallow","offshore","Atab",0,331.10138,557.54338,5.80242461246961,6.3235403119663,2.51996099085517,2.74627866357973,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1203","FL_S","Shallow","offshore","Pmas",0,17.41344,20.94139,2.85724232185558,3.04172758337304,1.24088457384231,1.32100550491183,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1204","FL_S","Shallow","offshore","Spis",0,60.34098,56.55357,4.10001147489833,4.03518833054299,1.78061235928836,1.75246002539522,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1205","FL_S","Shallow","offshore","Pmas",0,291.19141,311.08762,5.67398081726106,5.74007460883341,2.46417855936138,2.49288272832932,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1206","FL_S","Shallow","offshore","Spis",0,91.5986,92.696,4.51741598772049,4.52932532169476,1.96188883592854,1.96706099395671,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1207","FL_S","Shallow","offshore","Pver",0,192.96375,259.384,5.26250234742958,5.55830958917815,2.28547573049158,2.41394318329,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1208","FL_S","Shallow","offshore","Gspp",0,199.60321,222.04365,5.29633144591238,5.4028739841664,2.30016752129042,2.34643835774211,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1209","FL_S","Shallow","offshore","Lobo_sp",0,102.87144,55.58167,4.63348005329518,4.01785347064238,2.01229481915488,1.74493159139581,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1210","FL_S","Shallow","offshore","Acor",0,245.60231,406.68764,5.50371360176621,6.0080454214998,2.39023244722294,2.60926097358146,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1211","FL_S","Shallow","offshore","Pmas",0,133.6523,161.39052,4.89524165156517,5.08382701805134,2.12597643685772,2.20787802089036,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1212","FL_S","Shallow","offshore","Pmas",0,82.62198,80.11033,4.41427574682307,4.38340480955445,1.91709559844462,1.90368852073767,"pm","pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1213","FL_S","Shallow","offshore","Plat",0,702.83938,696.64892,6.55512838775397,6.54628158228208,2.84685608696891,2.84301396816999,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1214","FL_S","Shallow","offshore","Spis",0,192.87888,166.72849,5.26206242713685,5.11636668097285,2.28528467553597,2.22200981694016,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1215","FL_S","Shallow","offshore","Acor",0,375.49641,636.31614,5.9282489105726,6.45569551531073,2.57460578921064,2.80367293914702,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1216","FL_S","Shallow","offshore","Pdam",0,200.64423,101.09794,5.30153333975821,4.61608974995336,2.30242667508311,2.0047423063749,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1217","FL_S","Shallow","offshore","Pmas",0,183.49223,133.6252,5.21217232327387,4.89503886607,2.26361767872669,2.12588836823615,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1218","FL_S","Shallow","offshore","Atab",0,180.64934,326.35117,5.19655780411341,5.78797401018281,2.25683637921773,2.51368517402183,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1219","FL_S","Shallow","offshore","Adgt",0,74.35831,94.36276,4.30889543532225,4.54714650379378,1.87132951065856,1.9748006350033,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1220","FL_S","Shallow","offshore","Pdam",0,177.73876,159.69374,5.18031483180349,5.0732578559555,2.24978214597383,2.2032878921138,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1221","FL_S","Shallow","offshore","Atab",0,183.58721,305.67287,5.21268981345049,5.72251547782081,2.26384242185484,2.48525689462353,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1222","FL_S","Shallow","offshore","Menc",0,609.34372,892.10012,6.41238250915256,6.7935783684338,2.78486233957789,2.95041359778809,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1223","FL_S","Shallow","offshore","Acor",0,110.37068,254.68661,4.70384451886031,5.54003380895055,2.04285371827189,2.40600611278468,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1224","FL_S","Shallow","offshore","Menc",0,156.10322,142.78036,5.05051745511133,4.96130750543267,2.1934118615109,2.1546684726346,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1225","FL_S","Shallow","offshore","Pver",0,207.24764,249.15682,5.33391440673706,5.51808249742121,2.31648959379016,2.39647277931695,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1226","FL_S","Shallow","offshore","Plat",0,205.10137,238.07457,5.32350434472448,5.47258394392496,2.31196856130183,2.37671300859894,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1227","FL_S","Shallow","offshore","Pdam",0,177.24779,263.71046,5.17754869706935,5.57485175886,2.24858082892259,2.42112735630154,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1228","FL_S","Shallow","offshore","Pver",0,382.93116,456.64133,5.94785523412228,6.12389824686307,2.58312070733868,2.65957521634963,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1229","FL_S","Shallow","offshore","Spis",0,28.09204,39.05019,3.33548626218868,3.66484774183084,1.44858327813265,1.59162315129273,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1230","FL_S","Shallow","offshore","Spis",0,34.96644,71.83076,3.55438874434897,4.27431279656812,1.54365141820979,1.85631046147799,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1231","FL_S","Shallow","offshore","Lobo_sp",0,66.3051,54.99093,4.19426681731031,4.00716826254256,1.82154693438778,1.74029106448008,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1232","FL_S","Shallow","offshore","Lobo_sp",0,190.55511,200.27815,5.24994144406867,5.29970715035098,2.28002059947421,2.30163357110064,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1233","FL_S","Shallow","offshore","Atab",0,1044.73312,1736.11168,6.95151674422215,7.45940322494833,3.01900536287374,3.23957765888638,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1234","FL_S","Shallow","offshore","Plat",0,949.16443,1000.18729,6.85558205019742,6.90794255144555,2.97734145463572,3.00008133139747,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1235","FL_S","Shallow","offshore","Shys",0,20.6111,26.14969,3.02582976562757,3.26383733575615,1.31410117039066,1.41746654474871,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P1","OCDA_FL1S_P1_1236","FL_S","Shallow","offshore","Shys",0,34.61085,59.16561,3.54416721672158,4.08034046093295,1.53921226516459,1.77206934646975,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1237","FL_S","Shallow","offshore","Plat",0,755.52957,804.18887,6.62741892058948,6.68983415452657,2.87825146647322,2.90535805815879,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1238","FL_S","Shallow","offshore","Lobo_sp",0,172.13415,147.75179,5.14827411467732,4.99553377127204,2.23586703932971,2.16953275102479,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1239","FL_S","Shallow","offshore","Pdam",0,65.33261,102.31152,4.17949129907255,4.62802227658823,1.81513000834986,2.00992453684759,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1240","FL_S","Shallow","offshore","Gspp",0,142.33418,143.46992,4.95817767302057,4.96612539650228,2.15330920368874,2.15676085614054,NA,"o"
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1241","FL_S","Shallow","offshore","Spis",0,114.09917,124.36777,4.7370679825208,4.82324306313584,2.05728248520935,2.09470784719803,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1242","FL_S","Shallow","offshore","Spis",0,48.60608,80.75331,3.88374862596239,4.39139895197474,1.6866905973548,1.90716033267835,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1243","FL_S","Shallow","offshore","Plat",0,211.23622,237.27362,5.35297703334043,5.4692139899634,2.32476838733459,2.37524945618917,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1244","FL_S","Shallow","offshore","Pdam",0,172.33156,213.92981,5.14942029565198,5.36564797056695,2.23636481940227,2.33027130545261,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1245","FL_S","Shallow","offshore","Lobo_sp",0,156.25275,147.85772,5.05147488846163,4.99625046001818,2.19382766953173,2.16984400499248,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1246","FL_S","Shallow","offshore","Pmas",0,82.04242,113.77056,4.40723643057508,4.73418378875099,1.91403846224174,2.05602989577039,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1247","FL_S","Shallow","offshore","Lobo_sp",0,149.19426,149.85647,5.00524921517973,5.00967796934044,2.17375211470314,2.17567549819684,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1248","FL_S","Shallow","offshore","Spis",0,17.74495,25.67814,2.87610096839936,3.24564004629205,1.24907477997244,1.40956356234885,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1249","FL_S","Shallow","offshore","Menc",0,504.03065,490.24788,6.22263707971437,6.19491114074278,2.70245694660651,2.69041572430557,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1250","FL_S","Shallow","offshore","Plat",0,1186.69274,1274.39674,7.0789255068467,7.15022820052603,3.0743382854277,3.10530465183747,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1251","FL_S","Shallow","offshore","Gspp",0,130.81516,136.61872,4.87378533444764,4.91719398020697,2.1166580767316,2.13551021205177,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1252","FL_S","Shallow","offshore","Spis",0,21.90957,54.20231,3.08692352767312,3.9927235274636,1.34063385412575,1.73401779574273,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1253","FL_S","Shallow","offshore","Pmas",0,358.2521,432.13927,5.88123692851943,6.06874792054873,2.55418874482162,2.63562373395615,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1254","FL_S","Shallow","offshore","Plat",0,698.14416,759.93423,6.54842561438867,6.63323189006194,2.84394510948291,2.88077600703858,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1255","FL_S","Shallow","offshore","Pmas",0,145.7077,170.0352,4.9816025601232,5.13600547444007,2.16348250289662,2.23053883657422,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1256","FL_S","Shallow","offshore","Plat",0,218.93984,228.95117,5.38879698888232,5.43350874937614,2.34032479636845,2.35974286722709,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1257","FL_S","Shallow","offshore","Lobo_sp",0,355.85736,349.728,5.87452997640339,5.85715570949426,2.55127595252723,2.54373040428148,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1258","FL_S","Shallow","offshore","Pver",0,223.4695,219.54279,5.409274939417,5.39154715656869,2.34921825728635,2.34151917901895,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1259","FL_S","Shallow","offshore","Plat",0,26.09288,32.11989,3.26166248017793,3.46947546441516,1.41652201697215,1.50677404929423,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1260","FL_S","Shallow","offshore","Lobo_sp",0,151.65974,126.11152,5.02163945891025,4.83716659486478,2.18087030711235,2.10075476019651,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","OCDA_FL1S_P2_1261","FL_S","Shallow","offshore","Spis",0,92.63799,102.45501,4.52869931669811,4.62942377539262,1.96678912344102,2.01053320004473,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1262","FL_S","Shallow","offshore","Spis",0,94.01807,143.98444,4.54348699783796,4.96970523818202,1.9732113317602,2.15831556162814,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1263","FL_S","Shallow","offshore","Spis",0,109.82124,108.44802,4.69885395299077,4.68627097984481,2.04068634305317,2.03522162724994,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1264","FL_S","Shallow","offshore","Pmas",0,67.0999,71.27893,4.20618255366356,4.26660077182654,1.82672187293381,1.85296117168842,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1265","FL_S","Shallow","offshore","Abra",0,343.9007,366.78547,5.84035295291158,5.90477712672965,2.53643305981686,2.56441212300723,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1266","FL_S","Shallow","offshore","Pmas",0,86.98529,106.32468,4.4657390238991,4.66649743149491,1.93944581569939,2.02663408431394,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1267","FL_S","Shallow","offshore","Plat",0,1130.2826,1180.35131,7.03022296893505,7.07356739348879,3.05318704195799,3.07201128636295,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1268","FL_S","Shallow","offshore","Pmas",0,418.19146,432.17747,6.03593936593476,6.06883631406989,2.62137515972808,2.63566212277463,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1269","FL_S","Shallow","offshore","Acor",0,321.00665,187.87647,5.77146183942634,5.23578467239383,2.50651402937805,2.27387239165426,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1270","FL_S","Shallow","offshore","Adgt",0,202.50229,216.73463,5.31075119512463,5.37867370195833,2.30642993880373,2.33592830871864,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1271","FL_S","Shallow","offshore","Acor",0,1274.5532,1324.67678,7.15035096480456,7.18892376903957,3.10535796768621,3.12210992371701,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1272","FL_S","Shallow","offshore","Lobo_sp",0,706.66058,705.22567,6.56055046575331,6.5585178508822,2.84921086552447,2.84832811210211,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1273","FL_S","Shallow","offshore","Abra",0,4289.71427,4910.00382,8.36397540597433,8.49902999879234,3.63242836558916,3.69108183000571,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1274","FL_S","Shallow","offshore","Adgt",0,17.0632,26.33739,2.83692409774468,3.27098960256724,1.23206048122887,1.42057273475786,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1275","FL_S","Shallow","offshore","Pmas",0,197.23157,180.49167,5.28437852063318,5.19568462712352,2.29497643179906,2.2564571632693,NA,"pm"
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1276","FL_S","Shallow","offshore","Plat",0,568.81052,680.42097,6.34354737339535,6.5227116801526,2.75496761995747,2.83277768973616,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1277","FL_S","Shallow","offshore","Gspp",0,125.81761,106.15147,4.83483331857123,4.66486703638122,2.09974143117747,2.02592601271274,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1278","FL_S","Shallow","offshore","Atab",0,57.92364,101.77305,4.05912559140665,4.62274533429392,1.76285584570018,2.00763278992785,NA,NA
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","OCDA_FL1S_P3_1279","FL_S","Shallow","offshore","Atab",0,750.59652,1186.5148,6.62086825039921,7.07877554946005,2.87540654655681,3.07427315976216,NA,NA
